race_analysis_id,driver,team,pit_stop_number,pit_lap,compound_from,compound_to,stint_length_before,position_before_pit,position_after_cycle,net_position_change,estimated_pit_loss_s,undercut_overcut_label,rejoin_risk,traffic_penalty_proxy_s,strategy_effect,confidence,weakest_assumption
2026-01-albert_park,ALB,Williams,1,12,MEDIUM,HARD,12,12,12,0,39.633,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,VER,Red Bull Racing,1,17,MEDIUM,HARD,17,4,6,-2,5.013,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,ALB,Williams,1,26,MEDIUM,HARD,26,19,20,-1,2.442,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,ALB,Williams,2,54,HARD,SOFT,28,18,18,0,3.052,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,ALO,Aston Martin,1,34,SOFT,MEDIUM,34,14,17,-3,3.803,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,ALO,Aston Martin,2,55,MEDIUM,SOFT,21,15,15,0,14.469,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,ANT,Mercedes,1,22,MEDIUM,HARD,22,1,6,-5,2.209,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,ANT,Mercedes,2,53,HARD,HARD,31,2,6,-4,0.0,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,BEA,Haas F1 Team,1,22,MEDIUM,HARD,22,15,20,-5,0.691,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,BEA,Haas F1 Team,2,42,HARD,HARD,20,20,20,0,0.0,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,BOR,Audi,1,29,SOFT,HARD,29,10,14,-4,1.724,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,COL,Alpine,1,15,MEDIUM,HARD,15,16,20,-4,2.246,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,COL,Alpine,2,37,HARD,HARD,22,15,17,-2,0.0,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,GAS,Alpine,1,16,MEDIUM,HARD,16,13,17,-4,4.347,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,GAS,Alpine,2,39,HARD,HARD,23,13,13,0,2.608,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,GAS,Alpine,3,55,HARD,SOFT,16,13,13,0,11.542,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,HAD,Red Bull Racing,1,19,MEDIUM,HARD,19,7,9,-2,5.184,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,HAD,Red Bull Racing,2,42,HARD,HARD,23,7,8,-1,0.517,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,HAM,Ferrari,1,13,SOFT,HARD,13,5,6,-1,3.851,lost after stop,medium,0.074,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,HAM,Ferrari,2,30,HARD,HARD,17,6,6,0,2.185,neutral stop,medium,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,HAM,Ferrari,3,56,HARD,SOFT,26,2,4,-2,11.043,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,HUL,Audi,1,19,MEDIUM,HARD,19,11,13,-2,3.246,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,HUL,Audi,2,39,HARD,SOFT,20,11,12,-1,1.12,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,LAW,Racing Bulls,1,21,MEDIUM,HARD,21,8,11,-3,4.116,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,LAW,Racing Bulls,2,42,HARD,SOFT,21,9,11,-2,0.594,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,LEC,Ferrari,1,16,SOFT,HARD,16,4,7,-3,3.506,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,LEC,Ferrari,2,36,HARD,HARD,20,4,6,-2,3.282,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,LEC,Ferrari,3,56,HARD,SOFT,20,4,5,-1,12.148,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,LIN,Racing Bulls,1,20,MEDIUM,HARD,20,9,12,-3,2.779,lost after stop,high,0.093,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,NOR,McLaren,1,17,MEDIUM,HARD,17,1,3,-2,3.971,lost after stop,low,0.705,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,NOR,McLaren,2,39,HARD,HARD,22,1,3,-2,0.863,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,NOR,McLaren,3,56,HARD,SOFT,17,1,1,0,5.98,neutral stop,low,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,OCO,Haas F1 Team,1,17,MEDIUM,HARD,17,14,19,-5,3.087,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,OCO,Haas F1 Team,2,35,HARD,HARD,18,16,20,-4,1.837,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,PER,Cadillac,1,21,MEDIUM,,21,21,21,0,0.14,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,PER,Cadillac,2,46,,SOFT,25,21,21,0,55.569,neutral stop,high,50.728,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,PIA,McLaren,1,16,MEDIUM,HARD,16,2,3,-1,4.842,lost after stop,low,1.4,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,PIA,McLaren,2,33,HARD,HARD,17,2,5,-3,1.757,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,RUS,Mercedes,1,27,MEDIUM,HARD,27,7,8,-1,2.848,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,RUS,Mercedes,2,54,HARD,HARD,27,7,7,0,23.305,neutral stop,medium,20.751,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,SAI,Williams,1,18,SOFT,MEDIUM,18,15,20,-5,1.191,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,SAI,Williams,2,43,MEDIUM,SOFT,25,17,19,-2,0.872,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,SAI,Williams,3,54,SOFT,SOFT,11,19,19,0,3.04,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,STR,Aston Martin,1,8,SOFT,MEDIUM,8,20,22,-2,3.464,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,STR,Aston Martin,2,37,MEDIUM,SOFT,29,14,15,-1,1.618,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,VER,Red Bull Racing,1,14,MEDIUM,HARD,14,4,6,-2,2.966,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-11-hungaroring,VER,Red Bull Racing,2,41,HARD,SOFT,27,2,5,-3,2.259,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,ALB,Williams,1,2,SOFT,HARD,2,14,12,2,,gained after stop,high,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,ALB,Williams,2,26,HARD,HARD,24,9,15,-6,2.042,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,ALB,Williams,3,49,HARD,MEDIUM,23,14,16,-2,0.184,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,ALO,Aston Martin,1,2,SOFT,SOFT,2,15,14,1,,gained after stop,high,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,ALO,Aston Martin,2,34,SOFT,HARD,32,9,12,-3,3.756,lost after stop,high,0.045,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,ANT,Mercedes,1,2,MEDIUM,MEDIUM,2,2,2,0,,neutral stop,low,,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,ANT,Mercedes,2,21,MEDIUM,HARD,19,1,2,-1,3.533,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,ANT,Mercedes,3,40,HARD,HARD,19,2,4,-2,2.279,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,ANT,Mercedes,4,56,HARD,SOFT,16,2,3,-1,26.09,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,BOR,Audi,1,2,SOFT,SOFT,2,18,15,3,,gained after stop,high,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,BOR,Audi,2,11,SOFT,MEDIUM,9,15,20,-5,1.672,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,BOR,Audi,3,34,MEDIUM,HARD,23,14,15,-1,1.715,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,BOR,Audi,4,53,HARD,SOFT,19,12,13,-1,27.515,lost after stop,high,24.683,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,BOT,Cadillac,1,2,HARD,HARD,2,21,17,4,,gained after stop,high,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,BOT,Cadillac,2,28,HARD,HARD,26,19,20,-1,3.027,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,BOT,Cadillac,3,51,HARD,SOFT,23,19,18,1,29.352,gained after stop,high,22.87,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,COL,Alpine,1,2,MEDIUM,MEDIUM,2,10,9,1,,gained after stop,medium,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,COL,Alpine,2,8,MEDIUM,MEDIUM,6,13,20,-7,2.561,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,COL,Alpine,3,21,MEDIUM,HARD,13,20,20,0,4.571,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,COL,Alpine,4,45,HARD,SOFT,24,17,18,-1,0.359,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,GAS,Alpine,1,2,MEDIUM,MEDIUM,2,9,8,1,,gained after stop,medium,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,GAS,Alpine,2,18,MEDIUM,HARD,16,9,12,-3,3.395,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,GAS,Alpine,3,46,HARD,MEDIUM,28,9,11,-2,0.078,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,HAM,Ferrari,1,2,SOFT,SOFT,2,6,6,0,,neutral stop,medium,,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,HAM,Ferrari,2,25,SOFT,HARD,23,2,6,-4,3.682,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,HAM,Ferrari,3,55,HARD,SOFT,30,3,4,-1,39.713,lost after stop,low,15.873,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,HUL,Audi,1,2,SOFT,SOFT,2,12,11,1,,gained after stop,high,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,HUL,Audi,2,19,SOFT,SOFT,17,8,13,-5,3.901,lost after stop,high,0.311,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,HUL,Audi,3,48,SOFT,HARD,29,8,8,0,0.998,neutral stop,medium,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,LAW,Red Bull Racing,1,2,SOFT,SOFT,2,7,7,0,,neutral stop,medium,,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,LAW,Red Bull Racing,2,21,SOFT,MEDIUM,19,7,8,-1,5.16,lost after stop,medium,0.709,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,LAW,Red Bull Racing,3,47,MEDIUM,MEDIUM,26,7,7,0,1.994,neutral stop,medium,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,LEC,Ferrari,1,2,SOFT,SOFT,2,4,4,0,,neutral stop,low,,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,LEC,Ferrari,2,21,SOFT,MEDIUM,19,4,6,-2,3.431,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,LEC,Ferrari,3,43,MEDIUM,HARD,22,3,5,-2,2.502,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,LEC,Ferrari,4,55,HARD,SOFT,12,5,5,0,38.253,neutral stop,low,13.45,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,LIN,Racing Bulls,1,2,SOFT,MEDIUM,2,8,20,-12,,lost after stop,high,,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,LIN,Racing Bulls,2,5,MEDIUM,MEDIUM,3,13,20,-7,7.915,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,LIN,Racing Bulls,3,36,MEDIUM,HARD,31,13,16,-3,5.284,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,NOR,McLaren,1,2,MEDIUM,SOFT,2,1,1,0,,neutral stop,low,,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,NOR,McLaren,2,21,SOFT,HARD,19,2,3,-1,3.486,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,NOR,McLaren,3,47,HARD,HARD,26,1,3,-2,0.574,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,OCO,Haas F1 Team,1,2,MEDIUM,SOFT,2,13,13,0,,neutral stop,high,,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,OCO,Haas F1 Team,2,16,SOFT,HARD,14,13,19,-6,3.003,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,OCO,Haas F1 Team,3,36,HARD,HARD,20,14,17,-3,2.278,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,PER,Cadillac,1,2,SOFT,HARD,2,20,18,2,,gained after stop,high,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,PER,Cadillac,2,29,HARD,HARD,27,18,19,-1,1.851,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,PER,Cadillac,3,52,HARD,SOFT,23,18,17,1,26.529,gained after stop,high,24.175,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,PIA,McLaren,1,2,MEDIUM,HARD,2,5,5,0,,neutral stop,low,,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,PIA,McLaren,2,18,HARD,HARD,16,4,7,-3,2.884,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,PIA,McLaren,3,44,HARD,SOFT,26,5,6,-1,2.212,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,PIA,McLaren,4,55,SOFT,SOFT,11,6,6,0,36.435,neutral stop,medium,7.044,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,RUS,Mercedes,1,2,MEDIUM,MEDIUM,2,3,3,0,,neutral stop,low,,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,RUS,Mercedes,2,17,MEDIUM,HARD,15,6,6,0,2.965,neutral stop,medium,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,RUS,Mercedes,3,40,HARD,HARD,23,5,6,-1,1.965,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,SAI,Williams,1,2,SOFT,SOFT,2,19,19,0,,neutral stop,high,,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,SAI,Williams,2,30,SOFT,HARD,28,15,17,-2,4.283,lost after stop,high,0.094,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,SAI,Williams,3,65,HARD,SOFT,35,16,16,0,39.304,neutral stop,high,13.595,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,STR,Aston Martin,1,2,SOFT,SOFT,2,17,16,1,,gained after stop,high,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,STR,Aston Martin,2,15,SOFT,HARD,13,14,20,-6,2.931,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,STR,Aston Martin,3,35,HARD,HARD,20,15,18,-3,0.836,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,TSU,Racing Bulls,1,2,SOFT,SOFT,2,11,10,1,,gained after stop,medium,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,TSU,Racing Bulls,2,18,SOFT,HARD,16,10,14,-4,3.582,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-12-zandvoort,TSU,Racing Bulls,3,44,HARD,SOFT,26,10,11,-1,2.746,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
